user_id,role_id,username,role_name,schedule_bot_events,discord_scheduled_events,manual_interest_events
1063573805160747068,1392213840225112155,.dayhawk,Music Production,2,0,0
106429894430302208,1392210291437080646,merton,VIBE,1,0,0
106429894430302208,1392210566407524382,merton,YOGA,1,0,0
106429894430302208,1392210837330067576,merton,Blender/Unity,1,0,0
107570567015579648,1392210170439929877,evebynx,Photography,1,0,0
1081523617021579294,1392210454822260737,camu292,Esoterics,1,0,0
1096742748234711090,1392211365455724605,myspiritway,Meditation,1,0,0
1099544873364889732,1392210886487445655,blissfulasperations.,Coding,0,1,1
1099544873364889732,1392213840225112155,blissfulasperations.,Music Production,0,0,1
114999108996956165,1392210986387116173,neon_snipe,ASL Class,0,0,2
1189410645112795176,1392210566407524382,misaki4352,YOGA,0,2,1
119945788586590208,1392210510971277453,njnagrimsdottir,Vocal Class,0,1,0
119945788586590208,1392210566407524382,njnagrimsdottir,YOGA,0,1,0
119945788586590208,1392213330457923594,njnagrimsdottir,Beyond Dance,10,0,0
1206819550465757278,1392211149595869254,_kitrion_,GOGO Dance,1,0,0
1215347872623497316,1392211149595869254,starsrebellion,GOGO Dance,1,0,0
1222293216468926625,1392211365455724605,pinkicloud,Meditation,1,0,0
1245196799795527720,1392210777888526366,hangman_merchants_21368,DJ Class,1,0,0
126086140846407680,1392210566407524382,dro29,YOGA,4,1,0
126086140846407680,1392210704140079285,dro29,Breakin',3,1,0
126086140846407680,1392210837330067576,dro29,Blender/Unity,3,0,0
1265246005411053681,1392210704140079285,bboy.jin,Breakin',1,0,0
1285656355021131792,1392210291437080646,phoenix051323,VIBE,1,0,0
1285656355021131792,1392210986387116173,phoenix051323,ASL Class,1,0,0
1288959786154590363,1392210454822260737,willgold37,Esoterics,1,0,0
135691742937612288,1392210704140079285,ayeton,Breakin',0,1,0
147237351788118018,1392210704140079285,_ratpunk,Breakin',0,1,0
148388754044747776,1392209391872250027,tarkus_,House Dance,1,0,0
148388754044747776,1392210075950649415,tarkus_,Waltz,1,0,0
148745430996353024,1392210510971277453,elkeila,Vocal Class,1,0,0
150338531582148608,1392210510971277453,notarobotcat,Vocal Class,0,1,0
150338531582148608,1392210566407524382,notarobotcat,YOGA,0,2,1
150338531582148608,1392210986387116173,notarobotcat,ASL Class,0,0,2
150338531582148608,1392213840225112155,notarobotcat,Music Production,0,0,1
163910917870845962,1392210777888526366,dreivan,DJ Class,1,0,0
166322439351959552,1392210777888526366,ashmoney69,DJ Class,1,0,0
169968484263002113,1392210704140079285,madness480,Breakin',1,0,0
170914233670696960,1392210704140079285,sleightlyout,Breakin',0,1,0
175304048310747137,1392210510971277453,illucio,Vocal Class,2,0,0
175304048310747137,1392210566407524382,illucio,YOGA,2,0,0
177766183775240192,1392210510971277453,punkarts,Vocal Class,2,0,0
177766183775240192,1392213840225112155,punkarts,Music Production,1,0,0
177930966252257290,1392210704140079285,pendikun,Breakin',0,1,0
178950222913863682,1392211149595869254,djlimitbreak,GOGO Dance,1,0,0
180340126944067585,1392210777888526366,airbee_,DJ Class,1,0,0
180340126944067585,1392210075950649415,airbee_,Waltz,7,0,0
180340126944067585,1392210116924674212,airbee_,Bachata,5,0,0
180340126944067585,1392210510971277453,airbee_,Vocal Class,1,0,0
180340126944067585,1392210704140079285,airbee_,Breakin',1,0,0
182009410837544960,1392209677282185446,red.riding.hood,Animation Dance,1,0,0
182009410837544960,1392210075950649415,red.riding.hood,Waltz,1,0,0
182009410837544960,1392210116924674212,red.riding.hood,Bachata,4,0,0
182009410837544960,1392210393224450139,red.riding.hood,LOFT,1,0,0
182009410837544960,1392210510971277453,red.riding.hood,Vocal Class,5,0,0
182009410837544960,1392210704140079285,red.riding.hood,Breakin',2,0,0
182009410837544960,1392211149595869254,red.riding.hood,GOGO Dance,3,0,0
182009410837544960,1392213330457923594,red.riding.hood,Beyond Dance,1,0,0
183720544120602624,1392210566407524382,hunniibunny,YOGA,0,1,1
191322834599936001,1392211714308837507,ghosttowntunes,Podcasts,0,0,1
192761893239128064,1392213840225112155,.catz,Music Production,0,0,1
193030106636091393,1392210566407524382,okamiyoru,YOGA,0,1,0
193030106636091393,1392210704140079285,okamiyoru,Breakin',0,1,0
204740758681550848,1392210704140079285,larens,Breakin',0,1,0
206146702464385024,1392210170439929877,gabrielvis8,Photography,2,0,0
206146702464385024,1392210704140079285,gabrielvis8,Breakin',1,1,0
209711249343119360,1392210510971277453,mionsa,Vocal Class,1,0,0
209711249343119360,1392210566407524382,mionsa,YOGA,1,0,0
209711249343119360,1392210837330067576,mionsa,Blender/Unity,1,0,0
209711249343119360,1392210886487445655,mionsa,Coding,3,0,0
210188515076472833,1392210510971277453,shinastark,Vocal Class,0,1,0
211750261922725888,1392210777888526366,basic_bit,DJ Class,31,0,0
211750261922725888,1392209391872250027,basic_bit,House Dance,1,0,0
211750261922725888,1392209677282185446,basic_bit,Animation Dance,1,0,0
211750261922725888,1392210170439929877,basic_bit,Photography,21,0,0
211750261922725888,1392210291437080646,basic_bit,VIBE,19,0,0
211750261922725888,1392210393224450139,basic_bit,LOFT,2,0,0
211750261922725888,1392210566407524382,basic_bit,YOGA,24,2,1
211750261922725888,1392210704140079285,basic_bit,Breakin',23,1,0
211750261922725888,1392210837330067576,basic_bit,Blender/Unity,27,1,0
211750261922725888,1392210886487445655,basic_bit,Coding,24,1,1
211750261922725888,1392210986387116173,basic_bit,ASL Class,1,0,0
211750261922725888,1392211149595869254,basic_bit,GOGO Dance,4,0,1
211750261922725888,1392211365455724605,basic_bit,Meditation,12,0,1
211750261922725888,1392211714308837507,basic_bit,Podcasts,0,0,1
211750261922725888,1392213330457923594,basic_bit,Beyond Dance,8,0,1
211750261922725888,1392213840225112155,basic_bit,Music Production,4,0,1
211750261922725888,1392213888522518670,basic_bit,Sociology,1,0,0
215954273920483328,1392210454822260737,passtheketchup,Esoterics,1,0,0
215954273920483328,1392210837330067576,passtheketchup,Blender/Unity,1,0,0
215954273920483328,1392213330457923594,passtheketchup,Beyond Dance,1,0,0
217069029620318208,1392210510971277453,embryonic.synth,Vocal Class,0,1,0
217069029620318208,1392210566407524382,embryonic.synth,YOGA,0,1,1
217069029620318208,1392213840225112155,embryonic.synth,Music Production,0,0,1
221475839156420609,1392210777888526366,wh4tth3huh,DJ Class,1,0,0
221475839156420609,1392213840225112155,wh4tth3huh,Music Production,1,0,0
225071551148589056,1392210566407524382,queen_of_hearts,YOGA,0,1,1
225867532634947584,1392210510971277453,leisurelypie,Vocal Class,1,0,0
233815839806193664,1392210170439929877,foxyfoo,Photography,1,0,0
233815839806193664,1392210291437080646,foxyfoo,VIBE,2,0,0
233815839806193664,1392210454822260737,foxyfoo,Esoterics,2,0,0
233815839806193664,1392210510971277453,foxyfoo,Vocal Class,2,1,0
233815839806193664,1392210566407524382,foxyfoo,YOGA,0,2,1
233815839806193664,1392210704140079285,foxyfoo,Breakin',0,1,0
233815839806193664,1392210986387116173,foxyfoo,ASL Class,0,0,1
233815839806193664,1392211365455724605,foxyfoo,Meditation,2,0,1
233815839806193664,1392213840225112155,foxyfoo,Music Production,0,0,1
246852491659051010,1392210704140079285,judgbin,Breakin',0,1,0
246852491659051010,1392210986387116173,judgbin,ASL Class,0,0,1
247019280816799744,1392210454822260737,gregorif,Esoterics,1,0,0
247019280816799744,1392211149595869254,gregorif,GOGO Dance,8,0,1
248590944004341761,1392210837330067576,wiccke,Blender/Unity,1,0,0
249373049214861313,1392210075950649415,hypophrenia,Waltz,2,0,0
249373049214861313,1392210116924674212,hypophrenia,Bachata,1,0,0
249373049214861313,1392210170439929877,hypophrenia,Photography,1,0,0
249373049214861313,1392210291437080646,hypophrenia,VIBE,2,0,0
249373049214861313,1392210454822260737,hypophrenia,Esoterics,1,0,0
249373049214861313,1392210510971277453,hypophrenia,Vocal Class,3,0,0
249373049214861313,1392210566407524382,hypophrenia,YOGA,3,0,0
249373049214861313,1392210704140079285,hypophrenia,Breakin',1,0,0
249373049214861313,1392210837330067576,hypophrenia,Blender/Unity,3,0,0
249373049214861313,1392210886487445655,hypophrenia,Coding,1,0,0
249373049214861313,1392210986387116173,hypophrenia,ASL Class,3,0,0
249373049214861313,1392211149595869254,hypophrenia,GOGO Dance,4,0,0
249373049214861313,1392211365455724605,hypophrenia,Meditation,1,0,0
249373049214861313,1392213330457923594,hypophrenia,Beyond Dance,1,0,0
249373049214861313,1392213840225112155,hypophrenia,Music Production,1,0,0
258653139048071178,1392210777888526366,chimera_ix,DJ Class,5,0,0
258653139048071178,1392210510971277453,chimera_ix,Vocal Class,0,1,0
258653139048071178,1392211149595869254,chimera_ix,GOGO Dance,0,0,1
258653139048071178,1392213840225112155,chimera_ix,Music Production,0,0,1
259769406819663873,1392210566407524382,minz3,YOGA,0,2,1
261014673678270464,1392210777888526366,kitpup,DJ Class,15,0,0
261014673678270464,1392209677282185446,kitpup,Animation Dance,1,0,0
261014673678270464,1392210075950649415,kitpup,Waltz,9,0,0
261014673678270464,1392210116924674212,kitpup,Bachata,10,0,0
261014673678270464,1392210291437080646,kitpup,VIBE,9,0,0
261014673678270464,1392210393224450139,kitpup,LOFT,2,0,0
261014673678270464,1392210454822260737,kitpup,Esoterics,7,0,1
261014673678270464,1392210510971277453,kitpup,Vocal Class,13,0,0
261014673678270464,1392210837330067576,kitpup,Blender/Unity,8,0,0
261014673678270464,1392210986387116173,kitpup,ASL Class,14,0,0
261014673678270464,1392211149595869254,kitpup,GOGO Dance,7,0,0
261014673678270464,1392211365455724605,kitpup,Meditation,1,0,0
261014673678270464,1392213330457923594,kitpup,Beyond Dance,2,0,0
261014673678270464,1392213840225112155,kitpup,Music Production,6,0,0
261953445198561303,1392210566407524382,rubixcreates,YOGA,0,1,0
264292721542430720,1392210777888526366,mrmaximus97,DJ Class,2,0,0
264292721542430720,1392210291437080646,mrmaximus97,VIBE,2,0,0
264292721542430720,1392210454822260737,mrmaximus97,Esoterics,8,0,0
264292721542430720,1392210510971277453,mrmaximus97,Vocal Class,7,1,0
264292721542430720,1392210566407524382,mrmaximus97,YOGA,7,1,1
264292721542430720,1392210886487445655,mrmaximus97,Coding,1,0,0
264292721542430720,1392210986387116173,mrmaximus97,ASL Class,4,0,0
264292721542430720,1392211149595869254,mrmaximus97,GOGO Dance,1,0,0
264292721542430720,1392211365455724605,mrmaximus97,Meditation,6,0,0
264292721542430720,1392213330457923594,mrmaximus97,Beyond Dance,1,0,0
264292721542430720,1392213840225112155,mrmaximus97,Music Production,1,0,0
278217168489807873,1392209391872250027,neon.lia,House Dance,1,0,0
278217168489807873,1392213330457923594,neon.lia,Beyond Dance,0,0,1
282757724771713025,1392210510971277453,lotus7084,Vocal Class,0,1,0
282757724771713025,1392210566407524382,lotus7084,YOGA,0,1,0
283102779772502016,1392210777888526366,blackbelt33,DJ Class,2,0,0
283102779772502016,1392210291437080646,blackbelt33,VIBE,1,0,0
283102779772502016,1392210704140079285,blackbelt33,Breakin',1,0,0
283102779772502016,1392210837330067576,blackbelt33,Blender/Unity,1,0,0
283102779772502016,1392210886487445655,blackbelt33,Coding,1,0,0
283102779772502016,1392210986387116173,blackbelt33,ASL Class,1,0,0
283102779772502016,1392211365455724605,blackbelt33,Meditation,0,0,1
283102779772502016,1392213840225112155,blackbelt33,Music Production,2,0,0
299329673400156171,1392210704140079285,potato_kj,Breakin',0,1,0
299843010386984981,1392210075950649415,foxoneo,Waltz,7,0,0
299843010386984981,1392210116924674212,foxoneo,Bachata,1,0,0
305408899878486016,1392210454822260737,speckledjim.,Esoterics,1,0,0
319180375790321666,1392210704140079285,mr_pandaplaz,Breakin',0,1,0
323181271104618498,1392210566407524382,ardescar,YOGA,0,1,0
325830164086915072,1392210704140079285,iimazikeen,Breakin',1,0,0
333773755648311296,1392210510971277453,jettybandit,Vocal Class,0,1,0
333773755648311296,1392210566407524382,jettybandit,YOGA,0,1,1
333773755648311296,1392210704140079285,jettybandit,Breakin',0,1,0
333773755648311296,1392211365455724605,jettybandit,Meditation,0,0,1
333958698877845504,1392210704140079285,hamocorp,Breakin',2,0,0
340304794445021186,1392210704140079285,mismos,Breakin',2,1,0
343785972099448834,1392211365455724605,itzspookey,Meditation,0,0,1
348095816881274881,1392210510971277453,funpredictable,Vocal Class,0,1,0
349224593573281792,1392213888522518670,goldsberrie,Sociology,1,0,0
349439519013076992,1392210510971277453,chrisvenusangel,Vocal Class,0,1,0
349439519013076992,1392210566407524382,chrisvenusangel,YOGA,0,2,1
349439519013076992,1392211365455724605,chrisvenusangel,Meditation,0,0,1
351360773949358081,1392210777888526366,calixlix,DJ Class,1,0,0
359819140263051265,1392210116924674212,.moonstress,Bachata,1,0,0
359819140263051265,1392210510971277453,.moonstress,Vocal Class,1,1,0
359819140263051265,1392210566407524382,.moonstress,YOGA,1,2,1
359819140263051265,1392210986387116173,.moonstress,ASL Class,1,0,0
359819140263051265,1392211149595869254,.moonstress,GOGO Dance,1,0,0
359819140263051265,1392211365455724605,.moonstress,Meditation,0,0,1
375127938288582659,1392210777888526366,dexi__,DJ Class,11,0,0
375127938288582659,1392211714308837507,dexi__,Podcasts,0,0,1
383123978631249920,1392210566407524382,.rivlia,YOGA,3,0,0
384149389809025024,1392210704140079285,defiant5,Breakin',0,1,0
384149389809025024,1392213840225112155,defiant5,Music Production,0,0,1
385523000549703682,1392210837330067576,skye7734,Blender/Unity,3,0,0
387399668008484864,1392210777888526366,smallfry3694,DJ Class,1,0,0
387399668008484864,1392210510971277453,smallfry3694,Vocal Class,0,1,0
387399668008484864,1392210886487445655,smallfry3694,Coding,1,1,1
387399668008484864,1392210986387116173,smallfry3694,ASL Class,0,0,2
387399668008484864,1392213840225112155,smallfry3694,Music Production,1,0,0
388864412624093214,1392210393224450139,trippyhelix,LOFT,1,0,0
388864412624093214,1392210454822260737,trippyhelix,Esoterics,1,0,0
407788360728313866,1392210704140079285,novahyphen,Breakin',1,0,0
410270160406970369,1392210510971277453,nekoyori,Vocal Class,0,1,0
410270160406970369,1392210704140079285,nekoyori,Breakin',0,1,0
410270160406970369,1392210837330067576,nekoyori,Blender/Unity,1,0,0
410270160406970369,1392213840225112155,nekoyori,Music Production,0,0,1
413345571500458012,1392210986387116173,lunaqua,ASL Class,0,0,1
416698777089343488,1392210704140079285,crumblyneptune,Breakin',2,0,0
425230683166998529,1392210986387116173,eshton.,ASL Class,1,0,0
425230683166998529,1392211149595869254,eshton.,GOGO Dance,1,0,0
426911207954448395,1392210566407524382,akagitsune10,YOGA,0,1,1
428436921761398784,1392210454822260737,theblindprophet,Esoterics,0,0,1
428436921761398784,1392210510971277453,theblindprophet,Vocal Class,0,1,0
428436921761398784,1392210566407524382,theblindprophet,YOGA,0,2,0
428436921761398784,1392210704140079285,theblindprophet,Breakin',0,1,0
428436921761398784,1392210886487445655,theblindprophet,Coding,0,1,1
428436921761398784,1392210986387116173,theblindprophet,ASL Class,1,0,2
428436921761398784,1392211365455724605,theblindprophet,Meditation,3,0,0
428436921761398784,1392213330457923594,theblindprophet,Beyond Dance,0,0,1
428436921761398784,1392213840225112155,theblindprophet,Music Production,0,0,1
429231435631689728,1392209677282185446,miscellaneousbowl,Animation Dance,1,0,0
429231435631689728,1392210075950649415,miscellaneousbowl,Waltz,4,0,0
429231435631689728,1392210116924674212,miscellaneousbowl,Bachata,7,0,0
429231435631689728,1392210704140079285,miscellaneousbowl,Breakin',0,1,0
429231435631689728,1392210986387116173,miscellaneousbowl,ASL Class,0,0,1
429231435631689728,1392211365455724605,miscellaneousbowl,Meditation,0,0,1
434252213158936576,1392210510971277453,arrowls,Vocal Class,1,0,0
434252213158936576,1392211149595869254,arrowls,GOGO Dance,1,0,0
435298328628953089,1392210986387116173,whiteswan154,ASL Class,0,0,1
439112134362923014,1392210170439929877,nyevius,Photography,1,0,0
456673820716302360,1392210566407524382,itsblush,YOGA,0,1,0
464113589385429060,1392210566407524382,claw504,YOGA,0,2,1
464591110245974016,1392210566407524382,dj_clout,YOGA,0,1,0
464591110245974016,1392210704140079285,dj_clout,Breakin',0,1,0
475072265403236363,1392210566407524382,auserene,YOGA,1,0,0
475072265403236363,1392210986387116173,auserene,ASL Class,1,0,0
475072265403236363,1392211149595869254,auserene,GOGO Dance,1,0,0
475072265403236363,1392211365455724605,auserene,Meditation,1,0,0
479531688880373760,1392210510971277453,zararosev,Vocal Class,1,0,0
481277433291603977,1392210777888526366,mercuryingemini,DJ Class,1,0,0
481277433291603977,1392210075950649415,mercuryingemini,Waltz,1,0,0
481277433291603977,1392210291437080646,mercuryingemini,VIBE,1,0,0
481277433291603977,1392210510971277453,mercuryingemini,Vocal Class,0,1,0
481277433291603977,1392210566407524382,mercuryingemini,YOGA,1,0,0
481277433291603977,1392210837330067576,mercuryingemini,Blender/Unity,1,0,0
481277433291603977,1392211365455724605,mercuryingemini,Meditation,2,0,0
488866790039093249,1392210510971277453,ultrashark,Vocal Class,0,1,0
488866790039093249,1392210566407524382,ultrashark,YOGA,0,1,1
488866790039093249,1392213840225112155,ultrashark,Music Production,0,0,1
493020246580658177,1392210566407524382,moondoodle,YOGA,0,1,0
493020246580658177,1392211365455724605,moondoodle,Meditation,0,0,1
503982209783431171,1392210510971277453,ailamaster,Vocal Class,1,0,0
510003485417275393,1392210777888526366,sillybit666,DJ Class,7,0,0
510003485417275393,1392210837330067576,sillybit666,Blender/Unity,2,0,0
510003485417275393,1392210886487445655,sillybit666,Coding,1,0,0
510003485417275393,1392211714308837507,sillybit666,Podcasts,0,0,1
521111253473558529,1392210566407524382,loveuniversal7,YOGA,0,1,1
525436840774336542,1392211149595869254,gaster04,GOGO Dance,2,0,0
526694934212771840,1392210704140079285,deliciousdeli,Breakin',0,1,0
527207876113072159,1392210510971277453,frumpyobject,Vocal Class,2,0,0
561561733915869194,1392210075950649415,zaccke,Waltz,3,0,0
561561733915869194,1392210566407524382,zaccke,YOGA,0,2,1
581885320576892938,1392210075950649415,misluni,Waltz,13,0,0
581885320576892938,1392210116924674212,misluni,Bachata,13,0,0
586888685794885632,1392211365455724605,raid1487,Meditation,1,0,0
607474015694487553,1392211149595869254,mukechiltmal,GOGO Dance,1,0,0
609402662638715033,1392210510971277453,unicornamazing,Vocal Class,0,1,0
618060042695868444,1392210116924674212,midori52,Bachata,1,0,0
618060042695868444,1392213330457923594,midori52,Beyond Dance,1,0,0
622302876647030795,1392210510971277453,grin.n.bareit,Vocal Class,0,1,0
627588473729056769,1392210986387116173,.love.,ASL Class,1,0,0
633012337519099914,1392210075950649415,taglog7,Waltz,2,0,0
633012337519099914,1392210116924674212,taglog7,Bachata,2,0,0
633012337519099914,1392210291437080646,taglog7,VIBE,1,0,0
633012337519099914,1392210393224450139,taglog7,LOFT,1,0,0
633012337519099914,1392210454822260737,taglog7,Esoterics,1,0,0
633012337519099914,1392210510971277453,taglog7,Vocal Class,2,0,0
633012337519099914,1392210566407524382,taglog7,YOGA,1,0,0
633012337519099914,1392210704140079285,taglog7,Breakin',2,0,0
633012337519099914,1392211149595869254,taglog7,GOGO Dance,1,0,0
652350434966634526,1392210075950649415,georgebraham,Waltz,3,0,0
652350434966634526,1392210116924674212,georgebraham,Bachata,2,0,0
686914103804952589,1392210510971277453,roguewitxh,Vocal Class,0,1,0
686914103804952589,1392210566407524382,roguewitxh,YOGA,0,2,1
686914103804952589,1392210704140079285,roguewitxh,Breakin',0,1,0
686914103804952589,1392213330457923594,roguewitxh,Beyond Dance,0,0,1
686914103804952589,1392213840225112155,roguewitxh,Music Production,0,0,1
699933716415512616,1392210075950649415,astrild,Waltz,3,0,0
699933716415512616,1392210116924674212,astrild,Bachata,2,0,0
699933716415512616,1392210510971277453,astrild,Vocal Class,2,1,0
699933716415512616,1392210566407524382,astrild,YOGA,1,0,0
699933716415512616,1392211149595869254,astrild,GOGO Dance,1,0,1
699933716415512616,1392213330457923594,astrild,Beyond Dance,1,0,0
700373107843661841,1392210510971277453,hotaruchim,Vocal Class,0,1,0
700373107843661841,1392210566407524382,hotaruchim,YOGA,0,2,1
700373107843661841,1392210704140079285,hotaruchim,Breakin',0,1,0
700373107843661841,1392211149595869254,hotaruchim,GOGO Dance,1,0,0
700373107843661841,1392211365455724605,hotaruchim,Meditation,1,0,1
700373107843661841,1392213330457923594,hotaruchim,Beyond Dance,0,0,1
708145548976455680,1392209391872250027,sqveeb,House Dance,1,0,0
708145548976455680,1392210075950649415,sqveeb,Waltz,2,0,0
708145548976455680,1392210116924674212,sqveeb,Bachata,13,0,0
708145548976455680,1392210837330067576,sqveeb,Blender/Unity,2,0,0
708145548976455680,1392210986387116173,sqveeb,ASL Class,3,0,1
708145548976455680,1392213330457923594,sqveeb,Beyond Dance,1,0,0
718150787670212759,1392210454822260737,skulteran,Esoterics,1,0,0
718150787670212759,1392213840225112155,skulteran,Music Production,2,0,0
728133624628641872,1392210510971277453,shadowwolf3499,Vocal Class,0,1,0
736453436681486356,1392210704140079285,lliver,Breakin',0,1,0
758734374119145504,1392210291437080646,touchmesama6,VIBE,2,0,0
758734374119145504,1392210393224450139,touchmesama6,LOFT,1,0,0
758734374119145504,1392210566407524382,touchmesama6,YOGA,0,2,1
758734374119145504,1392210704140079285,touchmesama6,Breakin',2,1,0
758734374119145504,1392210886487445655,touchmesama6,Coding,0,1,1
760185793128955925,1392210777888526366,livtheunknown,DJ Class,1,0,0
760185793128955925,1392210454822260737,livtheunknown,Esoterics,1,0,0
760185793128955925,1392210566407524382,livtheunknown,YOGA,0,1,0
760185793128955925,1392211365455724605,livtheunknown,Meditation,1,0,0
764697065351544863,1392210777888526366,wickedproxy,DJ Class,9,0,0
764697065351544863,1392210170439929877,wickedproxy,Photography,1,0,0
764697065351544863,1392210291437080646,wickedproxy,VIBE,17,0,0
764697065351544863,1392210393224450139,wickedproxy,LOFT,3,0,0
764697065351544863,1392210837330067576,wickedproxy,Blender/Unity,11,0,0
764697065351544863,1392210986387116173,wickedproxy,ASL Class,3,0,0
775170178254110741,1392210510971277453,opheliaprime,Vocal Class,2,0,0
775170178254110741,1392211365455724605,opheliaprime,Meditation,1,0,0
804740624191324190,1392210704140079285,starcluster1231,Breakin',1,1,0
806707581560946698,1392210510971277453,icarusscorpion,Vocal Class,0,1,0
806707581560946698,1392211714308837507,icarusscorpion,Podcasts,0,0,1
821214940719218720,1392210116924674212,mrwattsvr,Bachata,1,0,0
821214940719218720,1392210454822260737,mrwattsvr,Esoterics,2,0,0
821214940719218720,1392210510971277453,mrwattsvr,Vocal Class,1,0,0
821214940719218720,1392210704140079285,mrwattsvr,Breakin',1,0,0
821214940719218720,1392210837330067576,mrwattsvr,Blender/Unity,3,0,0
821214940719218720,1392210886487445655,mrwattsvr,Coding,1,0,0
821214940719218720,1392210986387116173,mrwattsvr,ASL Class,5,0,0
821214940719218720,1392213330457923594,mrwattsvr,Beyond Dance,2,0,0
82611987091034112,1392210777888526366,ironstrom_ackure,DJ Class,1,0,0
831383622199541790,1392210170439929877,danielmight,Photography,3,0,0
831383622199541790,1392210510971277453,danielmight,Vocal Class,1,1,0
831383622199541790,1392210566407524382,danielmight,YOGA,1,2,1
831383622199541790,1392210704140079285,danielmight,Breakin',4,1,0
831383622199541790,1392210837330067576,danielmight,Blender/Unity,5,0,0
831383622199541790,1392211149595869254,danielmight,GOGO Dance,3,0,1
832769069764575322,1392210777888526366,spyy,DJ Class,1,0,0
896911505667289138,1392210075950649415,kyouki002,Waltz,1,0,0
919914140670234634,1392211365455724605,nekobro_123,Meditation,3,0,1
924356384223547495,1392211149595869254,sun_child03,GOGO Dance,1,0,0
92804996990500864,1392210704140079285,elliesaurus,Breakin',3,0,0
937901779520217168,1392210566407524382,agrov8,YOGA,0,1,0
939618981797572640,1392213840225112155,gg4rr3tt,Music Production,0,0,1
946756867160436756,1392210986387116173,mr_anderson_c137,ASL Class,1,0,1
946756867160436756,1392211365455724605,mr_anderson_c137,Meditation,1,0,0
95313747517636608,1392210566407524382,oky,YOGA,2,0,0
95313747517636608,1392211149595869254,oky,GOGO Dance,2,0,0
955517810753290300,1392210510971277453,lupin_domena,Vocal Class,1,0,0
959748368538669056,1392209677282185446,kozykozy,Animation Dance,1,0,0
959748368538669056,1392210075950649415,kozykozy,Waltz,12,0,0
959748368538669056,1392210116924674212,kozykozy,Bachata,10,0,0
965281440046653512,1392210837330067576,shyrivers,Blender/Unity,1,0,0
